YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,SW7,977,912
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,EW4,754,27
2023-01,WEEKDAY,5,TRAIN,EW4,2956,358
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,CC16,1640,1817
2023-01,WEEKDAY,19,TRAIN,CC16,6510,5784
2023-01,WEEKDAY,7,TRAIN,EW4,20810,30142
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,EW4,3801,3634
2023-01,WEEKDAY,22,TRAIN,CC12,725,1934
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,CC12,440,1069
2023-01,WEEKDAY,9,TRAIN,CC3,650,7334
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,CC3,299,4067
2023-01,WEEKDAY,5,TRAIN,EW2/DT32,9577,1712
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,2229,348
2023-01,WEEKDAY,16,TRAIN,NS9/TE2,34262,54458
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,21848,24094
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,NS7,9831,8373
2023-01,WEEKDAY,7,TRAIN,NS7,25768,26460
2023-01,WEEKDAY,21,TRAIN,NS24/NE6/CC1,28804,6719
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,13240,4202
2023-01,WEEKDAY,6,TRAIN,NS5,47007,14200
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,NS5,7259,1903
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,DT30,21,296
2023-01,WEEKDAY,0,TRAIN,DT30,23,446
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,EW28,8713,7505
2023-01,WEEKDAY,15,TRAIN,EW28,10985,12210
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1257,455
2023-01,WEEKDAY,8,TRAIN,SE3,5144,888
2023-01,WEEKDAY,15,TRAIN,NS8,11139,11717
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,NS8,6462,5968
2023-01,WEEKDAY,12,TRAIN,BP7,897,671
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,BP7,322,476
2023-01,WEEKDAY,0,TRAIN,NS17/CC15,415,1217
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,333,827
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,PE4,884,574
2023-01,WEEKDAY,11,TRAIN,PE4,996,637
2023-01,WEEKDAY,14,TRAIN,NE5,5110,5165
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,NE5,3198,3504
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,7921,5236
2023-01,WEEKDAY,15,TRAIN,EW16/NE3/TE17,20889,13508
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,TE4,1113,1109
2023-01,WEEKDAY,9,TRAIN,TE4,1525,1764
2023-01,WEEKDAY,17,TRAIN,PW1,1101,1260
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,PW1,582,664
2023-01,WEEKDAY,23,TRAIN,DT6,313,1003
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,DT6,176,733
2023-01,WEEKDAY,15,TRAIN,CG2,13993,8655
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,CG2,13030,10272
2023-01,WEEKDAY,13,TRAIN,EW6,5803,6655
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,EW6,4286,4236
2023-01,WEEKDAY,10,TRAIN,NS14,21192,7280
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,NS14,13643,6179
2023-01,WEEKDAY,11,TRAIN,TE18,2849,5294
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,TE18,2082,3339
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,PW3,247,368
2023-01,WEEKDAY,19,TRAIN,PW3,728,980
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,NS19,7377,4811
2023-01,WEEKDAY,7,TRAIN,NS19,36151,30757
2023-01,WEEKDAY,16,TRAIN,EW19,9760,11547
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,EW19,6007,6209
2023-01,WEEKDAY,8,TRAIN,EW31,1641,10848
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,EW31,1190,1293
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,579,116
2023-01,WEEKDAY,5,TRAIN,EW12/DT14,2372,652
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,PE4,645,354
2023-01,WEEKDAY,9,TRAIN,PE4,1325,452
2023-01,WEEKDAY,22,TRAIN,PE1,389,2344
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,PE1,305,1354
2023-01,WEEKDAY,23,TRAIN,PE2,182,1899
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,PE2,169,1278
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,NS18,4902,5569
2023-01,WEEKDAY,18,TRAIN,NS18,17389,18694
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,EW4,6868,6484
2023-01,WEEKDAY,17,TRAIN,EW4,20710,11367
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,DT8,1162,966
2023-01,WEEKDAY,13,TRAIN,DT8,7058,2980
2023-01,WEEKDAY,20,TRAIN,CC21,5245,4136
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,CC21,2223,2230
2023-01,WEEKDAY,21,TRAIN,EW15,17372,3673
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,EW15,4447,2267
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,SW5,3562,3237
2023-01,WEEKDAY,14,TRAIN,SW5,5473,6706
2023-01,WEEKDAY,13,TRAIN,DT6,6315,4874
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,DT6,2463,1857
2023-01,WEEKDAY,9,TRAIN,CE1/DT16,3845,16251
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,2550,10121
2023-01,WEEKDAY,6,TRAIN,SE5,3216,2850
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,SE5,406,160
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,EW25,4034,5517
2023-01,WEEKDAY,17,TRAIN,EW25,6269,12088
2023-01,WEEKDAY,0,TRAIN,DT17,81,28
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,DT17,58,25
2023-01,WEEKDAY,0,TRAIN,EW27,89,2765
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,EW27,162,2286
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,CG2,4258,5919
2023-01,WEEKDAY,9,TRAIN,CG2,6429,10923
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,EW2/DT32,23241,22977
2023-01,WEEKDAY,16,TRAIN,EW2/DT32,33640,43057
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,NE17/PTC,18677,17490
2023-01,WEEKDAY,14,TRAIN,NE17/PTC,26833,33347
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,EW30,742,472
2023-01,WEEKDAY,9,TRAIN,EW30,563,1793
2023-01,WEEKDAY,22,TRAIN,SW1,796,489
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,SW1,417,312
2023-01,WEEKDAY,20,TRAIN,TE16,1947,2659
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,TE16,1265,1802
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,NS8,6961,4149
2023-01,WEEKDAY,7,TRAIN,NS8,45921,19016
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,CC4/DT15,7321,4358
2023-01,WEEKDAY,19,TRAIN,CC4/DT15,16526,8012
2023-01,WEEKDAY,11,TRAIN,CC20,2679,2167
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,CC20,2302,1855
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,NE16/STC,12010,5998
2023-01,WEEKDAY,8,TRAIN,NE16/STC,54643,16600
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,CC21,713,553
2023-01,WEEKDAY,6,TRAIN,CC21,3913,1990
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,NE14,119,1078
2023-01,WEEKDAY,0,TRAIN,NE14,124,1623
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,CE1/DT16,217,0
2023-01,WEEKDAY,5,TRAIN,CE1/DT16,648,0
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,DT2,760,355
2023-01,WEEKDAY,8,TRAIN,DT2,3175,3498
2023-01,WEEKDAY,0,TRAIN,CC28,14,100
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,CC28,18,79
2023-01,WEEKDAY,22,TRAIN,EW10,2899,7492
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,EW10,2453,4417
2023-01,WEEKDAY,23,TRAIN,EW4,921,4812
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,EW4,729,2958
2023-01,WEEKDAY,14,TRAIN,EW20,8766,7421
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,EW20,4637,4310
2023-01,WEEKDAY,14,TRAIN,EW26,15770,14392
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,EW26,11314,9329
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,NS20,728,6910
2023-01,WEEKDAY,6,TRAIN,NS20,3462,20801
2023-01,WEEKDAY,6,TRAIN,DT29,9980,1546
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,DT29,1782,356
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,NS24/NE6/CC1,1339,3960
2023-01,WEEKDAY,7,TRAIN,NS24/NE6/CC1,4859,18672
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,BP7,222,143
2023-01,WEEKDAY,7,TRAIN,BP7,3125,3084
2023-01,WEEKDAY,20,TRAIN,BP11,739,3111
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,BP11,566,1289
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,TE14/NS22,16828,41043
2023-01,WEEKDAY,11,TRAIN,TE14/NS22,17980,48728
2023-01,WEEKDAY,7,TRAIN,NE7/DT12,14166,17717
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,NE7/DT12,4644,6171
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,CC3,3908,3150
2023-01,WEEKDAY,18,TRAIN,CC3,10022,5617
2023-01,WEEKDAY,14,TRAIN,NS5,19048,16989
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,NS5,10519,10265
2023-01,WEEKDAY,16,TRAIN,DT7,5435,3351
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1376,1569
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,CC3,310,1821
2023-01,WEEKDAY,8,TRAIN,CC3,890,8788
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,CC7,929,2083
2023-01,WEEKDAY,22,TRAIN,CC7,1756,3247
2023-01,WEEKDAY,10,TRAIN,PW4,2733,1735
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,PW4,2050,1478
2023-01,WEEKDAY,18,TRAIN,BP13,1034,2371
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,BP13,482,375
2023-01,WEEKDAY,7,TRAIN,BP9,4838,2414
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,BP9,818,610
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,CC26,1309,803
2023-01,WEEKDAY,16,TRAIN,CC26,3616,1658
2023-01,WEEKDAY,15,TRAIN,DT29,2667,3975
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,DT29,2370,2295
2023-01,WEEKDAY,9,TRAIN,EW31,647,2576
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,EW31,865,568
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,PW4,2483,2479
2023-01,WEEKDAY,14,TRAIN,PW4,2568,4457
2023-01,WEEKDAY,12,TRAIN,EW7,8815,7539
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,EW7,6956,5703
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,CC12,1540,1234
2023-01,WEEKDAY,9,TRAIN,CC12,3645,2299
2023-01,WEEKDAY,6,TRAIN,NS19,23163,14577
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,NS19,5031,3306
2023-01,WEEKDAY,11,TRAIN,NS28,1888,1594
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,NS28,2036,1986
2023-01,WEEKDAY,14,TRAIN,CG2,11647,10701
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,CG2,10545,11861
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,PE7,28,228
2023-01,WEEKDAY,0,TRAIN,PE7,16,245
2023-01,WEEKDAY,9,TRAIN,NS9/TE2,34072,26094
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,NS9/TE2,15959,12744
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,DT21,1656,1497
2023-01,WEEKDAY,22,TRAIN,DT21,4412,1910
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,EW11,6524,6383
2023-01,WEEKDAY,19,TRAIN,EW11,12204,14867
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,DT31,991,3263
2023-01,WEEKDAY,22,TRAIN,DT31,1909,5265
2023-01,WEEKDAY,17,TRAIN,PE2,4213,5712
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,PE2,2256,2518
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,BP2,231,1170
2023-01,WEEKDAY,22,TRAIN,BP2,326,2049
2023-01,WEEKDAY,11,TRAIN,NS18,8844,4924
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,NS18,6561,3565
2023-01,WEEKDAY,14,TRAIN,NS23,15521,18433
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,NS23,11514,14998
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,DT31,1311,3353
2023-01,WEEKDAY,21,TRAIN,DT31,2748,5964
2023-01,WEEKDAY,19,TRAIN,PW1,915,973
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,PW1,465,408
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,EW5,13751,9301
2023-01,WEEKDAY,10,TRAIN,EW5,20572,13476
2023-01,WEEKDAY,23,TRAIN,DT10/TE11,732,1535
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,DT10/TE11,534,1072
2023-01,WEEKDAY,0,TRAIN,TE8,33,114
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,TE8,67,96
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,NS16,17629,13842
2023-01,WEEKDAY,11,TRAIN,NS16,24279,19248
2023-01,WEEKDAY,6,TRAIN,CC23,568,9141
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,CC23,111,978
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,SE2,2301,2264
2023-01,WEEKDAY,14,TRAIN,SE2,3007,4852
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,NS18,740,3621
2023-01,WEEKDAY,23,TRAIN,NS18,1143,5357
2023-01,WEEKDAY,15,TRAIN,EW14/NS26,22778,13111
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,EW14/NS26,6527,5196
2023-01,WEEKDAY,7,TRAIN,PW4,8759,1649
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,PW4,1111,507
2023-01,WEEKDAY,9,TRAIN,BP12,2660,1033
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,BP12,1186,550
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,EW15,5745,4188
2023-01,WEEKDAY,15,TRAIN,EW15,14849,9513
2023-01,WEEKDAY,23,TRAIN,DT2,49,493
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,DT2,58,272
2023-01,WEEKDAY,16,TRAIN,BP3,2466,3576
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,BP3,1591,1616
2023-01,WEEKDAY,15,TRAIN,SW8,1948,2014
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,SW8,738,829
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,DT10/TE11,2303,2209
2023-01,WEEKDAY,17,TRAIN,DT10/TE11,7489,5428
2023-01,WEEKDAY,22,TRAIN,PW5,301,2676
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,PW5,287,1962
2023-01,WEEKDAY,6,TRAIN,NE15,23530,3541
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,NE15,3118,698
2023-01,WEEKDAY,0,TRAIN,TE6,37,437
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,TE6,45,375
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,10108,15749
2023-01,WEEKDAY,21,TRAIN,NE16/STC,16859,28060
2023-01,WEEKDAY,6,TRAIN,EW23,33515,36609
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,EW23,6109,6253
2023-01,WEEKDAY,11,TRAIN,DT6,5053,5119
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,DT6,2916,1696
2023-01,WEEKDAY,19,TRAIN,BP6/DT1,24375,49506
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,BP6/DT1,10283,16923
2023-01,WEEKDAY,14,TRAIN,BP2,1454,1804
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,BP2,1164,1096
2023-01,WEEKDAY,0,TRAIN,CC7,64,307
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,CC7,25,244
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,TE14/NS22,38713,23656
2023-01,WEEKDAY,18,TRAIN,TE14/NS22,70368,50915
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,EW31,1089,276
2023-01,WEEKDAY,10,TRAIN,EW31,707,670
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,NS12,6085,2821
2023-01,WEEKDAY,9,TRAIN,NS12,11364,4689
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,PE1,1032,1679
2023-01,WEEKDAY,19,TRAIN,PE1,1852,4945
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,DT23,654,654
2023-01,WEEKDAY,20,TRAIN,DT23,1870,1213
2023-01,WEEKDAY,20,TRAIN,PW6,278,927
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,PW6,223,453
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,EW30,1341,1108
2023-01,WEEKDAY,19,TRAIN,EW30,6357,1454
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,TE14/NS22,41963,29781
2023-01,WEEKDAY,17,TRAIN,TE14/NS22,60007,40200
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,4888,11031
2023-01,WEEKDAY,23,TRAIN,NS9/TE2,6053,16189
2023-01,WEEKDAY,9,TRAIN,NS7,12718,11312
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,NS7,7664,6304
2023-01,WEEKDAY,23,TRAIN,CC4/DT15,4063,350
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,2878,340
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,TE8,3180,3166
2023-01,WEEKDAY,16,TRAIN,TE8,4536,5405
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,NE13,6478,6970
2023-01,WEEKDAY,8,TRAIN,NE13,25951,17959
2023-01,WEEKDAY,13,TRAIN,BP13,971,929
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,BP13,662,454
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,CC28,1896,1099
2023-01,WEEKDAY,11,TRAIN,CC28,2450,1309
2023-01,WEEKDAY,14,TRAIN,EW8/CC9,28108,26912
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,EW8/CC9,21909,21054
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,SE3,662,64
2023-01,WEEKDAY,6,TRAIN,SE3,5492,840
2023-01,WEEKDAY,15,TRAIN,BP2,1289,1943
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,BP2,1146,1071
2023-01,WEEKDAY,15,TRAIN,DT31,4752,5256
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,DT31,2667,2714
2023-01,WEEKDAY,17,TRAIN,PE6,5907,6892
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,PE6,2760,2763
2023-01,WEEKDAY,20,TRAIN,DT8,1335,1453
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,DT8,490,1064
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,TE4,1499,1174
2023-01,WEEKDAY,16,TRAIN,TE4,2506,1957
2023-01,WEEKDAY,19,TRAIN,SW6,1477,4750
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,SW6,842,1441
2023-01,WEEKDAY,20,TRAIN,NS19,16534,24040
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,NS19,8623,12682
2023-01,WEEKDAY,15,TRAIN,DT28,5034,4804
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,DT28,3286,2843
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,NS5,13318,6148
2023-01,WEEKDAY,10,TRAIN,NS5,17944,8640
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,TE6,1660,3810
2023-01,WEEKDAY,20,TRAIN,TE6,2095,7429
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,DT18,1290,2037
2023-01,WEEKDAY,12,TRAIN,DT18,6073,6082
2023-01,WEEKDAY,5,TRAIN,SW3,1103,72
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,SW3,246,6
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,PW4,1473,826
2023-01,WEEKDAY,8,TRAIN,PW4,4967,1766
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,CC14,2870,1421
2023-01,WEEKDAY,10,TRAIN,CC14,4677,2120
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,DT10/TE11,2772,1714
2023-01,WEEKDAY,12,TRAIN,DT10/TE11,3818,3030
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,PW1,639,634
2023-01,WEEKDAY,18,TRAIN,PW1,1306,1256
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,BP3,1934,638
2023-01,WEEKDAY,9,TRAIN,BP3,3507,1132
2023-01,WEEKDAY,16,TRAIN,NS8,12674,13511
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,NS8,6641,6538
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,CC8,3242,3029
2023-01,WEEKDAY,16,TRAIN,CC8,6788,5411
2023-01,WEEKDAY,9,TRAIN,NE16/STC,31592,14346
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,NE16/STC,15125,8229
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,PW5,1404,1383
2023-01,WEEKDAY,15,TRAIN,PW5,1607,1930
2023-01,WEEKDAY,7,TRAIN,EW28,70778,21116
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,EW28,10722,4827
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,EW18,2304,1837
2023-01,WEEKDAY,6,TRAIN,EW18,14116,10743
2023-01,WEEKDAY,20,TRAIN,PE7,1198,3466
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,PE7,594,2031
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,EW6,3832,4149
2023-01,WEEKDAY,14,TRAIN,EW6,5966,7591
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,DT29,2731,2830
2023-01,WEEKDAY,17,TRAIN,DT29,6158,8236
2023-01,WEEKDAY,14,TRAIN,BP8,1096,1069
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,BP8,737,628
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,DT8,408,735
2023-01,WEEKDAY,7,TRAIN,DT8,3673,20166
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,DT20,1645,946
2023-01,WEEKDAY,22,TRAIN,DT20,2972,1393
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,CC16,2940,1726
2023-01,WEEKDAY,12,TRAIN,CC16,5878,2998
2023-01,WEEKDAY,18,TRAIN,PE4,1265,2127
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,PE4,741,893
2023-01,WEEKDAY,18,TRAIN,PE1,2781,5323
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,PE1,1351,1691
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,NS10,14430,15378
2023-01,WEEKDAY,17,TRAIN,NS10,38394,41999
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,PE2,2133,2116
2023-01,WEEKDAY,14,TRAIN,PE2,4534,4739
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,CC11,2353,3755
2023-01,WEEKDAY,10,TRAIN,CC11,3296,9672
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,NS27/CE2/TE20,1394,1983
2023-01,WEEKDAY,18,TRAIN,NS27/CE2/TE20,12836,2075
2023-01,WEEKDAY,12,TRAIN,DT33,9139,4796
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,DT33,6340,3495
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,EW4,1898,5454
2023-01,WEEKDAY,22,TRAIN,EW4,2621,8852
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,DT24,144,1
2023-01,WEEKDAY,5,TRAIN,DT24,1055,1
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,NE1/CC29,17711,27651
2023-01,WEEKDAY,14,TRAIN,NE1/CC29,20626,23740
2023-01,WEEKDAY,14,TRAIN,DT28,4443,5411
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,DT28,3388,2707
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,TE7,648,1326
2023-01,WEEKDAY,21,TRAIN,TE7,842,2637
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,SW8,355,195
2023-01,WEEKDAY,6,TRAIN,SW8,2977,1945
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,NE9,7656,7810
2023-01,WEEKDAY,19,TRAIN,NE9,18446,19406
2023-01,WEEKDAY,12,TRAIN,CC25,3340,2215
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,CC25,2481,1407
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,NS16,17098,16067
2023-01,WEEKDAY,12,TRAIN,NS16,25391,23605
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,EW24/NS1,5027,10123
2023-01,WEEKDAY,6,TRAIN,EW24/NS1,20810,50659
2023-01,WEEKDAY,8,TRAIN,SW5,9000,2879
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,SW5,2482,1605
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,CC24,269,346
2023-01,WEEKDAY,23,TRAIN,CC24,1182,425
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,CC11,852,1145
2023-01,WEEKDAY,23,TRAIN,CC11,2454,1665
2023-01,WEEKDAY,17,TRAIN,TE6,5105,8628
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,TE6,3202,3448
2023-01,WEEKDAY,14,TRAIN,CC26,1777,1720
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,CC26,782,814
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,TE16,1130,1801
2023-01,WEEKDAY,22,TRAIN,TE16,1988,2282
2023-01,WEEKDAY,8,TRAIN,NS4/BP1,45478,20111
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,NS4/BP1,10903,7133
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,NS12,3442,6003
2023-01,WEEKDAY,20,TRAIN,NS12,5687,11468
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,TE3,2407,1988
